id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words,Step 8 Words,Step 9 Words
5ac4fe8555429924173fb542,where is the headquarters of the  Chinese investment holding company  who developed WeChat ,7,7,9,,,,,,
5a73ace8554299623ed4ac18,"Which game has been published by more companies, Polarity or Flibbix?",9,10,5,8,,,,,
5abb00705542992ccd8e7ea7,Google's rival santa tracker has existed since what year?,8,9,19,12,,,,,
5ac2ac2f554299657fa29009,"Glenburn is a town in Penobscot County, Maine, when originally incorporated in 1822, it was called ""Dutton"" in honor of Bangor's Samuel Dutton, a judge and founder of the Bangor Theological Seminary, located an ecumenical seminary, founded in which year, in the Congregational tradition of the United Church of Christ?",32,17,,,,,,,
5adc34015542996e685252dc,What were Vincent McEveety and Peer Raben known for?,6,6,5,8,12,,,,
5ae53e0455429908b632659a,Lakeside railway station is on the railway in what English region?,10,10,9,14,9,,,,
5ae128365542990adbacf71f,Which 1983 supernatural horror film was based on the overview of noted paranormal investigator Stephen Kaplan?,9,9,7,8,,,,,
5a87189b5542991e771816c6,What was the original name of the institution that is currently named after the man who developed the direct current defibrillator for cardiac resuscitation ?,13,8,10,9,,,,,
5a82100955429926c1cdae1e,"Were Glenn Gregory and Jeffrey Steele co-collaborators on the hit song ""Temptation?""",12,8,14,13,,,,,
5abe410255429976d4830ab9,"What American dancer, actor, singer, director, and choreographer was in the 1943 musical comedy Du Barry Was a Lady?",18,11,11,6,,,,,
5ac2c0d0554299657fa2902e,Driven to Tears is a song written by Sting and first released by an English band that formed in what year?,11,5,6,,,,,,
5a80c784554299260e20a159,Who directed a 2009 Franco-American mystical drama film that has won awards for their novels that starred Tommy Lee Jones?,9,7,9,8,,,,,
5a81335355429938b61422f1,"Michael Dorris and John Cowper Powys, have which mutual  occupation?",9,10,9,9,9,,,,
5ae0e384554299422ee99542,What famous director duo once visited Actor Prepares?,9,12,12,15,,,,,
5a773efd55429966f1a36ccd,"The Sound of Waves (潮騒 , Shiosai ), a 1954 novel by the Japanese author Yukio Mishima is representative of what literary criticism, that focuses on the psychological and moral growth of the protagonist from youth to adulthood?",10,16,8,8,16,13,,,
5adf33315542993a75d2641d,What nationality was the mathematician who proposed the Legendre's conjecture?,7,6,5,8,,,,,
5ab34ac755429969a97a8132,"The actor that plays Ian Thomas in ""Pretty Little Liars"" also starred with Stanley Tucci and Dana Delany in a 2003 film adapted from a novel by what author?",15,20,7,,,,,,
5ae664e855429908198fa5bc,The song named after a region in southern Italy is featured on what album?,17,21,12,18,,,,,
5a821ff05542995ce29dccba,Alex Black has appeared on the 2007 film Ocean's Thirteen as well as a commercial for what major retail store?,19,10,7,9,18,,,,
5a7b435d55429927d897bf67,"American screenwriters who wrote ""Despicable Me"" also wrote a 2012 American 3D computer-animated musical fantasy-comedy that was produced by who?",10,12,8,8,22,,,,
5abbb55b5542992ccd8e7f79,Mr. Peregrine Percival is a fictional character in a children's tv series that was first broadcast in Great Britian in what year?,19,10,13,9,,,,,
5ab94249554299743d22ea8c,The brother of T.A.D Fessenden was secretary of the treasury under wich president?,16,17,15,,,,,,
5ae70f0a554299572ea546a3,What is the parent company of the electric supply to Yuoga?,6,5,9,10,12,,,,
5a80edeb55429938b6142257,Are Seo Eunkwang and Jonah Matranga both guitarists?,5,4,6,7,,,,,
5a825382554299676cceb262,Which movie is the most popular movie that occupies the 18th line in Alexa rating of Russian website which is an american company based in California that provides commercial web traffic data and analytics?,10,8,8,11,16,,,,
5ab1dd25554299340b525411,"Which is a magazine, Dragon or Democracy?",4,4,7,,,,,,
5a80f0be55429938b6142263,"The 2006 documentary film ""Knocking"" focuses on which teaching of Johovah's Witnesses that is based on freedom of thought?",6,13,10,13,9,,,,
5ae7cc685542994a481bbde4,In what year was the man who sent three specimens of desert rat-kangaroo to John Gould born?,12,15,9,7,,,,,
5a89d6d65542992e4fca83db,What city does Thomas Keell and Freedom have in common?,9,7,7,6,7,10,,,
5ae2ff4b55429928c4239599,What small town near the Pennies features the Facit railway station?,18,9,14,15,,,,,
5ab552fa554299488d4d992d,Ngud is a song produced by a record producer who is presently signed to what record label?,9,6,9,4,9,,,,
5ab42ccc5542992339550043,The Zapotec left archaeological evidence near what present-day city?,11,16,17,12,,,,,
5ac3e1a4554299204fd21eb3,E. Howard Hunt and Nâzım Hikmet both share the job title as being what?,14,18,18,14,,,,,
5a7af66b55429931da12c9b1,"1962 film Big and Little Wong Tin Bar was the debut of which iconic martial artist, stuntman and actor?",11,8,7,18,,,,,
5ac531ad5542994611c8b416,Friendly Persuasion lost out on an Academy Award to which song by Livingston and Evans?,8,13,12,15,,,,,
5a7a2ff25542990198eaf0c5,"What is Dani Pinto's position for clubs Académica de Coimbra, C.F. União de Coimbra, Leng Ngan, G.D. Negro Rubro, G.D. Lam Pak, Kuan Tai and F.C. Porto de Macau, before he became a coach for the four time defending champions of the league?",11,11,18,13,10,,,,
5ae4701f55429913cc204464,Erica Cerra portrayed what in the American post-apocalyptic science fiction drama in 2014?,13,7,18,,,,,,
5a88abb15542994846c1ceb2,"Superdrag and Tom Morello, are of which nationality?",7,8,13,14,,,,,
5a74ec5d55429929fddd8504,"The first major bay north of Sydney Harbour, encompassing Lion Island, is called what?",4,4,2,5,1,2,,,
5a8c6da35542996e8ac88aa7,"Who was from a country closer to the United States of America, Peer Raben or Robert Lepage?",5,9,5,14,,,,,
5abfcb495542993fe9a41e70,Are Miles Kane and Alpha Rev both based in the US?,7,8,17,,,,,,
5ade831255429975fa854ee5,Did Benjamin Stoloff and Karel Kachyňa come from the same country?,12,8,10,10,,,,,
5a75f85955429976ec32bccd,The Hawaii Hammerheads played in this center formerly know as the Honolulu International Center.,9,13,10,,,,,,
5a8b4f8e55429950cd6afc96,"Who was an American funk and rock musician, recording artist and music producer from Detroit, Michigan, Val Avery or Bruce Nazarian ?",13,6,11,18,,,,,
5adf42b45542993a75d2645c,Who directed the 1988 animated science fantasy film produced by SEK Studio?,10,7,11,13,,,,,
5a8aa1c45542996c9b8d5f41,"The De Stijl art movement, associated with Truus Schröder-Schräder, grew from which Dutch city in the early 20th century?",11,7,9,9,,,,,
5a7e1d4255429965cec5ea79, Integration of the interceptor and the Exoatmospheric Kill Vehicle is performed by a company responsible for what? ,7,10,14,14,21,,,,
5abecc455542997719eab5c8,"Are Changyi, Shandong and Sanya both located in China?",8,8,8,15,,,,,
5ac309b35542990b17b15501,Tiong Bahru Plaza is located in the city that is at the southern tip of what landform?,7,11,19,,,,,,
5ab601ff554299710c8d1e50,The bears and the wildcats are both members of what?,3,4,12,7,,,,,
5a89d5ea554299669944a5be,"What a U.S. census-designated place and an unincorporated area in Montgomery County, Maryland who's residence generally identify as living in the most affluent town in all the United States based on median household income ?",10,23,17,15,,,,,
5ac1787e5542994d76dcce53,Jim McDowell is the chancellor of what research university that is the largest university in South Australia?,10,11,13,,,,,,
5a74c12255429916b01641fb,Which member of the People's Posse that participated in the In Your House 9: International Incident pay-per-view event had the given name Anthony Norris at birth?,18,27,7,,,,,,
5ab521b05542991779162d8a,"In 1988, Bryan Sharratt lost his seat in the House of Representatives to a politician who would later serve as Vice President until what year?",22,8,6,9,,,,,
5a8843055542994846c1ce71,"What newspaper described a man who says Villa Sellgren is owned by Vladimir Putin as ""the man Vladimir Putin fears most""",6,5,8,10,,,,,
5ac0d6fe554299012d1db641,"Dovyalis is a genus of shrubs and small trees belonging to the family Salicaceae, whereas Townsendia is a genus of NOrth American plants within what flower family?",14,12,18,11,,,,,
5a7611c15542994ccc9186b0,What year was Tyson Kidd's tag team partner in The Hart Dynasty born?,13,12,6,,,,,,
5aba18165542994dbf0198b2,"According to the 2010 census, what was the population of the city in which Robert Milton ""Bob"" Hartsfield was born?",20,5,18,,,,,,
5adda1095542997545bbbd93,"What is the specialty of the woman who presented ""The Spartans"" in 2003?",6,10,9,9,,,,,
5a8671fc5542991e7718165e,"How Lucky I Am is the fourth studio album released by American country music artist Bryan White, Dann Huff produced tracks 1–3 and 6–8, Huff is an American musician, songwriter and record producer, born on which date?",11,11,9,8,,,,,
5ac1697355429964131be1db,"Where did the actress who starred in the loose sequel to the film ""An American Werewolf in London"" study filmmaking?",7,6,5,8,,,,,
5ab87b6655429934fafe6df5,"Which building has more floors planned, 15 Penn Plaza or 1166 Avenue of the Americas?",10,13,5,8,,,,,
5ac061905542992a796ded0e,"Who directed an upcoming Canadian comedy film which stars the actress who played Sharon ""Athena"" Agathon on ""Battlestar Galactica""?",5,16,5,13,,,,,
5abab705554299232ef4a382,"What coast does the state, in which the Rancho Jurupa land grant divided areas, boarder? ",11,11,7,10,,,,,
5a7501fb5542993748c89793,"Named 1977 European Footballer of the Year, this player was given credit for the winning goals in the 1982 European Cup along with what other player?",10,12,14,13,,,,,
5a77d4b455429949eeb29f73,What evening cable television station programming block has a show with Ashley Holliday as a cast member?,15,11,6,13,,,,,
5a730ab655429901807daf73,Sibley Memorial Hospital and Providence Hospital are located in which Disctrict,8,7,18,21,9,,,,
5a78e62255429974737f78f8,"Which book by one of the leading ""muckrakers"" of the progressive era of the late 19th and early 20th centuries, is an exposé about the Standard Oil Company?",20,12,22,21,,,,,
5adf2dbf5542993a75d26416,Matt Fraction's character for Marvel was ranked as what number on IGN's Top 100 Comic Book Heroes list?,12,16,13,,,,,,
5a7559565542993748c8983a,What is the birthday of the head coach of the New York Giant's during their 2016 season?,7,6,8,12,7,9,,,
5aba963655429901930fa849,"ITM University and Pacific Lutheran University, both are located in the United States?",7,9,9,14,,,,,
5a790e7855429970f5fffe3d,Who was born first? Jan de Bont or Raoul Walsh?,7,6,5,6,,,,,
5ac471da554299204fd21f4f,What city is headquarters to the company whose licensing deal with Major League Baseball prevented EA sports from making a sixth MVP Baseball Series game until 2012?,12,12,10,18,,,,,
5ae61ec75542995703ce8b12,When was the author of Losing Our Religion born?,6,7,6,,,,,,
5ab3d1335542992ade7c6eb8,Where on the traditional left-right political spectrum of politics scale does Jens Rygren's specialty fall?,5,13,10,,,,,,
5ae392b15542990afbd1e18a,The player who was named the European Footballer of the Year in 1991 is widely considered as one of the best strikers of which team ?,14,14,9,29,,,,,
5ae3319255429928c4239669,Were both Ousmane Sembène and Reinhold Schünzel French film directors?,6,7,17,10,,,,,
5ae4981255429913cc2044b0,Salzburg Global Seminar is held at a palace located on which lake?,8,8,9,,,,,,
5ac3859f554299741d48a277,"The Afghan Cheetahs were captained by a right-handed batsman and off break bowler, who was born in what year?",8,6,8,17,,,,,
5ac1b5c655429963665198f7,Who was the elder son of Sylvester Stallone that also helped co find Grindhouse Releasing?,9,10,7,13,,,,,
5a7144df5542994082a3e72f,"Which mine started production sooner, the Con Mine, or the Giant Mine?",7,7,5,7,,,,,
5a8d7ad355429941ae14dfc4,Where is the band the man who released truth is a frontman for from?,12,10,6,16,,,,,
5a772b015542993735360200,"Which English writer wrote a non-fictional book about an operation in which 21,000 British troops were deployed?",8,11,8,14,17,,,,
5ae2efab55429928c4239579,"What program did the artist who covered a Don Williams song rise up on, who guested on ""Buy Me a Rose""?",5,4,11,10,13,,,,
5a7173b45542994082a3e83c,Where is CNN Tonight based?  ,10,14,17,12,,,,,
5ae2dc0a55429928c4239507,"In what month was the man who played Frank Jr. in ""The One with the Embryos"" born?",7,7,11,10,,,,,
5ae01d8e554299025d62a403,"What actress starred alongside Wallace Beery in 1933, and was later blacklisted in the 1950's, leading to her departure from ""The Honeymooners""?",8,7,8,5,,,,,
5ac538c75542994611c8b436,Tara Strong had a voice role in the series based on which comic book company's characters?,18,11,9,15,,,,,
5a7d778d5542990b8f50399c,"What ""Lost Verizon"" actor also appeared in an episode of The Simpsons?",10,10,10,,,,,,
5a72ead05542992359bc31d3,Port Vale's 74th season what complete eason of The Football Leauge?,10,9,12,7,,,,,
5ab2fa7655429976abd1bbe6,What year was the actor who played Detective Eddie Torres in New York Undercover born?,6,7,5,9,5,,,,
5a8f741e5542992414482ad1,What award was received by two of the individuals whose traditions shaped the so-called classical ethology represented by Gerard Baerends?,16,13,11,,,,,,
5add220b5542994734353868,In which California county is the Distinguished Flying Cross National Memorial located?,12,16,18,16,,,,,
5ae754945542997b22f6a6e2,Buraswa is a village that comes under the Tehsil of Chakrata in the capital city that is located in what region of India?,7,8,9,8,25,,,,
5ab8365a55429934fafe6d17,"American ballroom dancer, Yvonne Marceau, was featured in the 2005 American documentary film directed and co-produced by who?",16,10,6,,,,,,
5a7cd531554299452d57ba8c,Who designed the earlier ride that was modified to become the Gravitron?,10,10,17,,,,,,
5a89e7b75542992e4fca846b,Agbadza is an Ewe music and dance performed during a festival celebrated in what month?,11,7,6,9,19,,,,
5a7629ca554299109176e690,Which deceased comedian is coached by a man from Baltimore?,5,6,8,12,,,,,
5ab5b86d5542997d4ad1f1bc,"Who is the drummer of the band from Oxfordshire, England that is compared to an American band from Oklahoma city?",7,10,7,7,8,,,,
5a716e6f5542994082a3e82c,Which U.S. Navy ship located at The Battery is named after the Battle of Yorktown?  ,9,6,6,7,10,,,,
5a74d04d55429974ef308c71,Which is older the Walter Reed Army Medical Center or Howard University Hospital?,9,7,5,12,,,,,
5a7c713355429935c91b51b1,Lexie Dean Robertson's work was featured in a magazine owned by who?,13,16,16,22,,,,,
5ae7ba825542993210983f13,"""Scared and Running"" is the 31st episode of what television show that starts Peter Sarsgaard as Seward?",9,6,18,,,,,,
5ac3e154554299194317388d,What profession does Diamond Duggal and Shania Twain have in common?,5,5,9,,,,,,
5a7cb4a6554299683c1c6341,"What is the year of the event that occured first, Markus Zusak was born, or The Book Thief was published?",8,9,8,11,,,,,
5ae0027b55429942ec259bda,"Which was established first, McGill University or Tribhuvan University?",6,6,5,6,,,,,
5a7f0e6d5542993067513606,Were Kyosuke Himuro and Mike Score both in bands with names consisting of more than four letters?,11,11,14,,,,,,
5a875ae45542993e715abf0d,"Blackjack Switch is a casino gambling game invented by Geoff Hall, and patented in what year, natural blackjacks are paid 1:1 instead of the standard 3:2, and a dealer hard 22 pushes all player hands except a natural, a croupier or dealer is someone appointed at a gambling table to assist in the conduct of the game, especially in the distribution of bets and payouts?",17,11,18,6,9,,,,
5ab647915542995eadeeff99,"While Brett Tolman did his instrumental work on the 2005 Patriot Act reauthorization, Orrin Hatch had what role in the US Senate?",8,10,12,11,,,,,
5a801cde554299485f59856d,"Which actreess actress starred in the movie ""The Invitation"" and in the movie ""Middle of Nowhere"". ",5,14,18,25,,,,,
5ac04d7e5542996f0d89cb8a,Is a tv station licensed to a town located in what county?,12,13,,,,,,,
5ae7cc975542994a481bbde5,"In what year was the writer of ""Soft Focus"" born?",7,5,12,,,,,,
5a72133055429971e9dc9244,Who directed the video of Taylor's Swift's debut single in 2006? ,9,10,13,,,,,,
5a7dedae5542995f4f402316,She's Not Just a Pretty Face was the single released after the song written by which two people?,16,14,20,18,,,,,
5ab4bd895542990594ba9cac,Who is the Rocky statue in Zitiste modeled after that also modeled his boxing style after Rocky Marciano?,19,24,23,,,,,,
5a72ff365542991f29ee2cf1,"What is the ethnicity of the author of ""The Dragon""?",8,5,4,11,,,,,
5adf9ccc5542995534e8c814,"John Markoff, is a journalist best known for his work at ""The New York Times"", and a book and series of articles about the 1990s pursuit and capture of which American computer security consultant, author and hacker, best known for his high-profile 1995 arrest and later five years in prison for various computer and communications-related crimes?",5,12,18,16,9,,,,
5ae190ea5542997283cd2232,Grand Trunk Western 6325 gained notoriety in 1946 for pulling  which United States President's successor's campaign train through Michigan?,8,5,9,13,,,,,
5a81fba555429926c1cdadcf,The Mysterious Origins of Man included material that was based on a book written by what American mathematician who is known for his promotion of vedic creationism?,17,8,4,11,,,,,
5a72a3cc5542992359bc314a,The news media gave this name to an organized crime group founded by Albert Anastasia whom also founded American Mafia?,15,6,14,18,,,,,
5ac503955542996feb3fe9ca,What Nazi war criminal was chairman of the supervisory board of the largest chemical producer in the world?,7,15,17,,,,,,
5a7f3fe05542992e7d278cbe,Are Gloria and Chat both from Great Britain?,5,6,12,7,,,,,
5a74aa5455429916b01641b3,"Who was born first, Takeshi Kitano or Arturo Ripstein?",8,8,8,6,,,,,
5a78ba3e554299029c4b5e5f,"Reign of Fire is what, based on a 2002 post-apocalyptic fantasy film directed by Rob Bowman?",24,10,7,11,19,,,,
5a7bd524554299294a54ab25,"Which man, Nigel Clark or Ben Jorgensen, is an American musician?",7,7,9,7,,,,,
5a89daea5542992e4fca83f0,Sadko has written and Cardillac by Hindemith is an example of operas written in which style?,10,17,18,,,,,,
5a8097cc554299485f598661,Did John Berry and Bretaigne Windust both get blacklisted?,6,8,5,8,,,,,
5a7a1e585542996c55b2dd17,"Terry Pindell's American travelogues such as ""Making Tracks"" have been compared with ""Travels With Charley"" by which iconic American author?",14,21,18,19,,,,,
5a7a5e5c55429941d65f25e2,What is the birthday of the 2011 Jacksonville Jaguars' coach?,11,10,8,8,,,,,
5abc3c2a5542993a06baf89e,The Jungle was the episode of the crime drama premiering in 2011 on which channel?,6,12,11,,,,,,
5a837004554299123d8c2124,What is the real name of the creator of The World Elite,12,7,6,10,,,,,
5ae6fdd4554299572ea54669,The 1978 animated film that used the song Bright Eyes on its soundtrack was directed by whom?,7,12,13,10,,,,,
5adcfc635542990d50227d8c,What school is the author of A Madman Dreams of Turing Machines a professor at?,6,10,10,12,8,8,11,,
5ae2b6265542992decbdcd7a,The song Doctor Robert by the Beatles was released on the album Yesterday and Today in what country?,11,11,14,,,,,,
5adebc2f5542995534e8c6f1,"James Lee Burke, is an American author of mysteries, best known for his Dave Robicheaux series, the Robicheaux character was once portrayed by who, In the Electric Mist, a 2009 Franco-American mystical drama film directed by Bertrand Tavernier?",16,24,10,,,,,,
5a8279ea55429940e5e1a8c9,Ward Parkway Center used to have a music store whose company was purchased by which computer retailer in 2000?,20,12,6,,,,,,
5ae80c4d554299540e5a5705,Gregory Sporleder starred with Penny Marshall in which 1994 American comedy film?,14,9,17,12,21,,,,
5abfeee55542997d64295950,"Plymptom Park, South Australia, is bordered to the north, by what 15 km light rail line?",11,7,11,8,10,,,,
5abf9f075542997ec76fd406,"Mitchell Leisen and Terence Fisher, are British?",7,7,8,6,,,,,
5a8a49995542996c9b8d5e97,Which American football coach has both a TV and radio show named after him which are hosted by Todd Ellis?,10,8,9,19,,,,,
5a8a317455429930ff3c0cef,This British comedy-drama film starred Peter O'Toole and an English actress praised for her role as a grieving mother in what film?,18,20,11,9,,,,,
5abe02135542991f661060a1,What Mike-Leigh-directed British drama film did Sheila Kelley act in?,4,5,12,10,7,6,8,,
5ab2c3ed55429916697740a6,"What is the biggest chocolate model of a series of fortifications made of stone, brick, tamped earth, wood, and other materials, generally  built along an east-to-west line across the historical northern borders of china  housed at World Chocolate Wonderland?",9,16,13,47,,,,,
5a7a10315542990198eaf066,What actress who was a former ballet dancer starred in  a 2012 Lifetime television movie?,7,9,6,,,,,,
5ab7aea55542991d3222379b,"What was the population, in the 2010 census, of the city where the  Versare Car Company was originally based ?",9,11,20,,,,,,
5a8654b155429960ec39b661,"Between Co-Ro Food and Pocari Sweat, which is manufactured in Asia?",6,6,10,7,,,,,
5ab6c1fc554299710c8d1f4e,John P. Buchanan's lone term as governor was largely marred by a labor uprising that took place primarily in what county in Tennessee?,11,10,16,12,6,13,,,
5adf25c15542992d7e9f92bb,R-33 was the armament of which supersonic aircraft?,7,8,8,9,,,,,
5ab6af2b554299710c8d1f3c,Which American animated children's television series that debuted in 2006 was created by Josh Selig?,15,28,18,7,,,,,
5ade20125542997545bbbe52,"Who is married to a Canadian-American actor known for being a correspondent on ""The Daily Show with Jon Stewart"" also appeared in Ham & Cheese?",8,8,10,8,,,,,
5a8b3b8555429950cd6afc89,"What handgun cartridge designed by John Browning in 1905, for use in his prototype Colt semi-automatic pistol, is chambered in a third-generation semi-automatic pistol from Smith & Wesson's 4500 series of handguns?",8,11,17,33,,,,,
5a7ea25155429934daa2fc4a,"What American romantic comedy film that John Patrick Shanley wrote, was Danny Aiello in?",6,6,5,7,15,,,,
5a7328e05542994cef4bc485,"Which movie was produced first, Summer Magic or Hocus Pocus?",6,6,5,6,,,,,
5a846eb05542990548d0b2b7,Did Jonathan Kellerman and Leonard Cohen both win awards for their work?,11,13,11,17,,,,,
5ab913c25542991b5579f0e3,Óscar Fernández is currently in charge of a football team that play their home games at what stadium?,18,14,16,,,,,,
5ac5277e55429924173fb618,Which channel aired a television program hosted by an American journalist in 2010 and talked about the worst case future of humans?,5,6,10,6,,,,,
5a7b1a4a554299042af8f6cd,"Which was formed first, The Creatures or This Picture?",6,6,5,6,,,,,
5ae6bb6c55429908198fa6a0,A Woman's Revenge was a film starring an actress who was also what kind of dancer?,8,8,12,14,,,,,
5abebf485542997719eab5b3,What nation's airline has a parked Douglas C-47 destroyed in 1947 at an airport near London?,14,14,14,12,16,,,,
5ac24aee554299636651995b,"Rostislav ""Rusty"" Klesla, is a retired Czech professional ice hockey defenceman, he has also played in the NHL with which professional ice hockey team based in the Phoenix suburb of Glendale, Arizona?",8,16,12,,,,,,
5ab441aa5542991751b4d709,In how many nuclear power projects of Washington Nuclear Project  the Energy Northwest started construction?,14,11,11,13,12,,,,
5a8bbc2c5542995d1e6f1431,What are the two most important companies of actors in Renaissance London that William Allen belonged to?,8,13,13,8,14,26,,,
5ac0335a5542996f0d89cb5a,"Roger Calvin Ellis, was an American football linebacker and center who played four seasons with the New York Titans of the American Football League, he played college football at the University of Maine, a public research university, for which football team?",12,10,7,11,12,8,,,
5a8865a855429938390d3f48,"Last Flag Flying starred which actor from ""The Office""?",6,8,15,,,,,,
5ae11e3655429901ffe4ada3,"Who was the director of the five-part BBC/HBO/VRT television serial in which the actor, who first came to public attention in 1981, when he was cast in Julian Mitchell's play and subsequent film ""Another Country"", played a role?",7,9,17,10,7,7,,,
5adcf1615542992c1e3a24c9,The national government was responsible to the symbol of what?,8,8,4,8,,,,,
5a84bcab5542997b5ce3ff46,"Lindsey Oil Refinery lies to the north of a British oil refinery in South Killingholme, that is situated south of the railway line next to what?",13,13,10,,,,,,
5abf90c35542990832d3a153,which writer has the highest number of completed work Anne Perry or Judy Blume?,6,6,5,10,,,,,
5abaee845542996cc5e49f17,The 2009 LA Women's Tennis Championships was presented by a marketing corporation that was founded by who?,17,13,8,15,19,,,,
5a79fc9c5542996a35c1706a,Where is the author who wrote the 2016 novel about members of a cult that resembles the Manson Family from?,6,7,11,11,,,,,
5a8bee4e5542997f31a41df5,What kind of Christianity did the man who constructed the Basilica of St. John practice?,9,9,8,14,,,,,
5ae72ef75542991e8301cbaf,What year was the ice hockey team who defeated the Nashville Predators in the 2017 Stanley Cup Finals established?,19,7,8,20,,,,,
5ae5649b55429960a22e02e3,Is The Hub taller than 56 Leonard Street?,6,7,5,9,,,,,
5a72f0395542992359bc31df,The Diary of the Madmen is an album by a rock duo from where?,9,13,21,27,,,,,
5a8f3fda5542992414482a09,Who since 1994 served as president at the university where Robert E. Bell taught from 1947-1980?,9,9,11,12,12,,,,
5adc57fa5542994650320cd2,Who are the owners of the stadium at which Mark Palmer played his only match at senior state level ?,10,19,17,17,21,,,,
5a77c6e155429967ab10528b,"Which island, included in the Eastern Caribbean portion of the US Ambassadorship to  Barbados, has its highest point, Morne Diablotins, at 1447m?",10,12,25,,,,,,
5ac1b6445542991316484b9b,"The most notable personality on ""NBC Talknet"" apart from Bruce Williams has what nationality?",6,7,3,10,10,,,,
5ab7e4555542992aa3b8c87c,Are Wisteria and Helictotrichon both in the legume family?,7,6,12,,,,,,
5a820fb455429926c1cdae1a,What is the version of the Pyropia columbina that is primarily used as a wrap of sushi?,12,11,17,,,,,,
5ab4b82c55429942dd415f7e,Bob Olderman attended a school in Georgia that was founded in what year ?,7,9,10,15,,,,,
5ae0dd3955429924de1b71ad,"To which group does the singer, who stars with Lee Sang-woo in the TV series All About My Mom belong ? ",10,12,22,24,,,,,
5ae21f17554299234fd043e0,What book did John Grisham write and James Foley directed?,9,9,11,12,,,,,
5abed73c5542997ec76fd37c,"Which writer of the Dr. Who episode ""The Pyramid at the End of the World"" also serves as the executive producer of the series?",16,10,13,7,,,,,
5a870e9d55429960ec39b718,What Fortress used as a palace and prison has the Festning tunnel running underneath it?,6,8,11,10,,,,,
5abfe5645542997d64295927,Which city is both the birthplace of Kenneth Lewis Roberts and the home to the Rachel Carson National Wildlife Refuge?,8,9,4,,,,,,
5a807fea554299485f59862d,What graphic artist and comedian guest starred in The Simpsons episode Lisa's Wedding?,6,9,8,9,8,15,,,
5ab2cc22554299545a2cfa8b,"Which genus has more species, Darlingia or Borassodendron?",4,4,5,5,,,,,
5a7ff71955429969796c1b8c,"The healthcare facility Sydenham Hospital is located in which neighborhood in the New York City borough known as as a major African American residential, cultural and business center?",13,8,14,13,15,,,,
5a7628fa55429976ec32bd2f,What is the largest English-French bilingual university in the world where Professor Juana Munoz-Liceras teaches?,14,7,14,,,,,,
5ab858ae55429919ba4e22b7,Sikh Hon Da Maan is a religious album by which England-based Punjabi bhangra singer?,8,8,17,11,,,,,
5a729c7055429901807daf11,What opera starring Mary LeSawyer had its premiere in Philadelphia in 1946?,6,7,13,,,,,,
5ab3ad64554299753aec598a,What year did the editor of US Tatler take American citizenship,10,7,5,5,5,8,,,
5ab8569655429934fafe6d6c,"Where does a member of the ensemble cast of History of the World, Part I perform?",14,9,7,10,6,18,,,
5adf0f995542992d7e9f929f,What military officer and later de facto ruler of Panama was pen pal of Sarah York?,8,12,20,19,,,,,
5a8fa56b5542992414482b1a, The 2015 East Carolina Pirates football team was led by a sixth-year head coach who was named interm head coach of the Red Raiders on what date?,6,7,9,9,6,,,,
5a71914c5542994082a3e87c,what is the nationality of the architect who designed the building at 520 West 28th Street in New York City?,18,5,7,22,,,,,
5ab424c35542991751b4d691,What is the name of the song by George Harrison that's on Livingston Taylor 3rd album and by the Beatles?,12,8,13,9,,,,,
5ac2c7ab554299657fa2904c,Claude-Auguste Lamy discovered the element thallium independently from this English chemist who died in what year?,6,5,5,7,,,,,
5ab42cf9554299753aec5a4a,"The Midcoast Regional Redevelopment Authority managed the conversion of what airport northeast of Brunswick, Maine?",14,11,13,,,,,,
5ab8beb35542991b5579efef,Which city is located south of the council formed during amalgamation of Gosford and Wyong  and 60km from Mooney Mooney Creek?,15,12,12,11,20,,,,
5ae02f5b55429906c02daac6,The 124th season of association football in England was also the promotion season of which team?,11,14,11,26,,,,,
5ac11b855542992a796dedf5,"What civil parish, with a population of 7956, is where the Dorin Park Special School is based?",13,11,14,11,21,,,,
5ae2b0c05542992decbdcd72,Who was a member of the court of the second king of the Kingdom of Hawaii that is often confused with his half-brother?,16,7,11,24,,,,,
5abe5ac955429976d4830af8,"What is the nickname of the character that Edward Hogg portrayed in ""White Lightnin'""?",15,11,9,9,,,,,
5ab9d0a855429970cfb8ebb2,Airtel Super Singer 4 included a guest judge who was a veteran singer of what languages?,9,24,15,15,,,,,
5ae757f05542997b22f6a6ef,What ancient city of Sumer is located across the river from Sweyhat?,9,9,9,,,,,,
5ae71e05554299572ea54700,Laura Smith is best known for her adaptation of which traditional Scottish folk song?,13,10,16,,,,,,
5ae2174c554299492dc91bc7,Alana de la Garza starred as Connie Rubirosa in what long-running NBC drama?,7,5,9,9,14,,,,
5a73b97855429978a71e9093,"Which band top the UK charts with their singles ""Chelsea Dagger"" and ""Whistle for the Choir"": The Fratellis or The Madden Brothers?",13,16,5,10,,,,,
5ae48d935542995ad6573d78,"Which plant has more species, Aquilegia or Larrea?",4,4,5,5,,,,,
5ade521e5542997c77adedf7,"Alona Bondarenko and Menno Oosting are very different, but share this career in common.",13,6,6,10,,,,,
5a8cb16f554299585d9e3723,"Who was the founding member of Between the Buried and Me, Tommy Giles Rogers, Jr. or Limahl?",14,12,17,,,,,,
