id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words
e5224d9a0bae11ebab90acde48001122,Who is the maternal grandmother of Princess Ileana Of Romania?,20,24,20,,,,
7e83cbd40bb011ebab90acde48001122,"Who is Leicester Devereux, 7Th Viscount Hereford's uncle?",17,34,,,,,
5c7842780baf11ebab90acde48001122,Who is the paternal grandfather of Dui Finn?,13,16,13,,,,
77fd1ca20bb011ebab90acde48001122,Who is the paternal grandmother of Ferdinand Zvonimir Von Habsburg?,14,22,19,,,,
e6525cd60baf11ebab90acde48001122,"Who is the paternal grandfather of Louis Iii, Count Of Blois?",9,17,16,,,,
dc9dc6e40baf11ebab90acde48001122,Who is Princess Hermine Of Waldeck And Pyrmont's paternal grandmother?,13,24,23,,,,
fbc352ec0bae11ebab90acde48001122,"Who is the paternal grandfather of Sir John Hamilton-Dalrymple, 5Th Baronet?",11,17,20,,,,
3edbf4fc0bb011ebab90acde48001122,Who is the paternal grandfather of Marquis Xuan Of Cai?,18,20,17,,,,
e1753bd40baf11ebab90acde48001122,Who is Siemowit Vi Of Płock's paternal grandmother?,9,17,19,,,,
07e44fbc0bb011ebab90acde48001122,Who is Khande Rao Holkar's paternal grandmother?,14,13,17,,,,
03f23e500bb011ebab90acde48001122,Who is the mother of Henry Hanbury-Tracy?,18,19,,,,,
77509e880baf11ebab90acde48001122,Who is Infanta Marie Anne Of Portugal's father-in-law?,13,17,20,,,,
fbcd5af80bae11ebab90acde48001122,"Who is the paternal grandfather of Sir Arthur Gore, 1St Baronet?",19,16,19,,,,
27e7dfa40bb011ebab90acde48001122,Who is the sibling of Osorkon Iii?,12,13,20,18,,,
40642d760bb011ebab90acde48001122,Who is Guru Hargobind's paternal grandfather?,10,18,15,,,,
574200c20bb011ebab90acde48001122,"Who is Caroline Campbell, Duchess Of Argyll's paternal grandmother?",10,17,18,,,,
3628bb480baf11ebab90acde48001122,Who is the paternal grandfather of Güneri Of Karaman?,8,29,17,,,,
60b814940baf11ebab90acde48001122,Who is the maternal grandmother of Bolesław Januszowic?,8,16,18,,,,
10cd47420baf11ebab90acde48001122,Who is Joseph-André Taschereau's paternal grandfather?,14,14,9,,,,
84c99c760bb011ebab90acde48001122,"Who is the maternal grandmother of Louis, Dauphin Of France (Son Of Louis Xv)?",8,17,19,,,,
59364e060bb011ebab90acde48001122,"Who is the paternal grandmother of Louis Crato, Count Of Nassau-Saarbrücken?",7,18,20,,,,
0e7078b00bb011ebab90acde48001122,Who is Anne Gust Brown's father-in-law?,12,12,15,16,16,,
9f4264080baf11ebab90acde48001122,Who is the paternal grandfather of Lord Nicholas Windsor?,11,20,22,15,,,
839d06d00bb011ebab90acde48001122,"Who is the uncle of George Nevill, 12Th Baron Bergavenny?",12,10,13,30,,,
f3b1d5820baf11ebab90acde48001122,Who is the father-in-law of Gülçiçek Hatun?,6,12,7,8,12,14,
f0d4919c0baf11ebab90acde48001122,"Who is Albert, Margrave Of Baden-Hachberg's paternal grandfather?",8,17,18,,,,
9885e6f20bb011ebab90acde48001122,Who is Florence Of Holland's father?,12,11,20,,,,
dd0d5a360baf11ebab90acde48001122,Who is the maternal grandmother of Prince Sigismund Of Prussia (1896–1978)?,9,17,18,,,,
8ad1defe0baf11ebab90acde48001122,"Who is Edward Watson, Viscount Sondes's paternal grandfather?",12,23,25,,,,
7a5fd5940baf11ebab90acde48001122,Who is the child of Finn Jarle Sæle?,15,14,16,,,,
d17265b80baf11ebab90acde48001122,Who is Roger Ii Trencavel's paternal grandfather?,14,16,18,,,,
dc7525360baf11ebab90acde48001122,Who is the child-in-law of Franz Strauss?,14,13,8,,,,
41bbec360bb011ebab90acde48001122,Who is the grandchild of Konoe Tsunehiro?,10,12,14,,,,
6b6ef0280bb011ebab90acde48001122,Who is the uncle of Bermudo I Of Asturias?,8,8,18,,,,
5492d11c0bb011ebab90acde48001122,Who is Patricius (Caesar)'s paternal grandfather?,17,14,15,,,,
8129f9bc0bb011ebab90acde48001122,Who is Theodosius Ii's mother?,15,21,13,,,,
4d92e50a0bb011ebab90acde48001122,Who is the paternal grandfather of Princess Anne Of Orléans?,13,20,22,,,,
8cdd86760baf11ebab90acde48001122,Who is the paternal grandfather of Diarmait Ua Briain?,13,27,17,,,,
f643bee20bae11ebab90acde48001122,Who is Yujiulü Doulun's paternal grandfather?,11,11,11,12,,,
73ac681a0bb011ebab90acde48001122,"Who is the paternal grandmother of Eric Iv, Duke Of Saxe-Lauenburg?",17,17,16,,,,
4294eaae0bb011ebab90acde48001122,Who is John Kemys Spencer-Churchill's paternal grandfather?,12,12,12,17,,,
664960ac0baf11ebab90acde48001122,Who is the sibling-in-law of Rachael Poole?,12,14,15,,,,
6c473ef20baf11ebab90acde48001122,Who is the father of Princess Elisabeth Of Denmark?,12,25,16,19,,,
823336980bb011ebab90acde48001122,Who is Princess Elizabeth Of Greece And Denmark's maternal grandfather?,10,24,12,10,,,
d5fed3820baf11ebab90acde48001122,Who is Murad Bakhsh's paternal grandfather?,10,15,14,,,,
654fd43c0bb011ebab90acde48001122,Who is Archduchess Immaculata Of Austria's paternal grandmother?,18,30,25,,,,
ef50c4040bae11ebab90acde48001122,"Who is Hermann Ii, Count Palatine Of Lotharingia's paternal grandfather?",19,21,22,,,,
7c91e6220baf11ebab90acde48001122,"Who is the mother-in-law of William Ii, Count Of Hainaut?",12,15,26,,,,
57df90580bb011ebab90acde48001122,Who is the paternal grandfather of Eleanor De Bohun?,14,14,12,18,,,
ce1bdcc80baf11ebab90acde48001122,Who is Siemowit Of Dobrzyń's paternal grandmother?,6,22,15,,,,
37f634be0baf11ebab90acde48001122,Who is Baldwin I Of Jerusalem's uncle?,11,11,19,,,,
5b5f44080bb011ebab90acde48001122,"Who is Hermann, Prince Of Hohenlohe-Langenburg's paternal grandfather?",8,18,19,,,,
53d64ad80bb011ebab90acde48001122,Who is the paternal grandfather of Princess Elisabeth Of Waldeck And Pyrmont?,9,19,23,,,,
fccfc4800baf11ebab90acde48001122,Who is the paternal grandfather of Matthew Spender?,6,14,16,16,,,
6565ed260bb011ebab90acde48001122,"Who is the paternal grandmother of Ian Leslie, 21St Earl Of Rothes?",21,18,13,,,,
5d41f2ee0baf11ebab90acde48001122,Who is the maternal grandmother of Sophia Desta?,19,22,9,,,,
676bf7000bb011ebab90acde48001122,"Who is Eustace Iii, Count Of Boulogne's uncle?",13,19,17,7,,,
c7fa16700baf11ebab90acde48001122,Who is Archduchess Charlotte Of Austria's maternal grandmother?,20,20,20,,,,
c5f3f8820baf11ebab90acde48001122,Who is Hongxi Emperor's paternal grandfather?,11,18,18,,,,
049f6dbe0bb011ebab90acde48001122,Who is the paternal grandfather of Ibrahim Ibn Al-Walid?,9,10,12,16,,,
3350a9de0bb011ebab90acde48001122,"Who is the mother of Burchard Iii, Duke Of Swabia?",20,17,19,,,,
6d273fd80bb011ebab90acde48001122,"Who is the paternal grandfather of Euphemia Ii, Countess Of Ross?",13,21,26,,,,
1b5d2b6e0baf11ebab90acde48001122,Who is Wuyashu's paternal grandfather?,11,19,13,,,,
b23a2b360baf11ebab90acde48001122,Who is Sophie Of France (1786-1787)'s maternal grandfather?,16,16,19,,,,
186e79700bb011ebab90acde48001122,Who is the paternal grandmother of Iyoas I?,18,21,20,,,,
aa69063e0baf11ebab90acde48001122,Who is the paternal grandfather of Dara Shikoh?,6,14,15,,,,
82dfc7500bb011ebab90acde48001122,Who is Hedwig Of Münsterberg-Oels's maternal grandfather?,19,19,21,,,,
eea7d2b20baf11ebab90acde48001122,Who is the sibling-in-law of Errikos Kontarinis?,13,11,14,,,,
6b7089660baf11ebab90acde48001122,"Who is Kathleen Cavendish, Marchioness Of Hartington's maternal grandfather?",17,14,24,,,,
3208a1cc0baf11ebab90acde48001122,"Who is the paternal grandmother of John, Duke Of Durazzo?",10,19,20,,,,
c80712260baf11ebab90acde48001122,Who is the paternal grandfather of Affreca De Courcy?,10,21,22,,,,
72f602e60bb011ebab90acde48001122,"Who is the paternal grandfather of Herbert Cayzer, 1St Baron Rotherwick?",9,17,7,,,,
86f1ef300bb011ebab90acde48001122,"Who is John Charles Moore Grant, 9Th Baron De Longueuil's paternal grandfather?",18,15,30,,,,
77f562320bb011ebab90acde48001122,Who is the maternal grandfather of Baldwin Iv Of Jerusalem?,10,12,16,,,,
46e4933a0baf11ebab90acde48001122,Who is the maternal grandfather of Princess Elisabeth Of Saxe-Altenburg (1826–1896)?,8,17,19,,,,
3e5580c00bb011ebab90acde48001122,Who is Antoine-Charles Taschereau's paternal grandfather?,12,13,15,,,,
dc8c35a00baf11ebab90acde48001122,Who is John De Vesci's paternal grandfather?,8,16,18,18,,,
ef5046be0bae11ebab90acde48001122,"Who is the paternal grandmother of Edward Despenser, 1St Baron Despenser?",19,22,20,,,,
df7778ba0baf11ebab90acde48001122,Who is Rameshwari Nehru's father-in-law?,5,8,14,,,,
062cc2760bb011ebab90acde48001122,Who is the paternal grandmother of James Cotter The Younger?,8,13,17,,,,
aabf418e0baf11ebab90acde48001122,Who is John Manners-Sutton (1752–1826)'s uncle?,11,21,17,16,,,
922b20060bb011ebab90acde48001122,Who is the father-in-law of Iynefer Ii?,10,18,18,,,,
72f2803a0bb011ebab90acde48001122,"Who is the mother of Stephen I, Count Of Sancerre?",12,20,21,,,,
b428fe9a0baf11ebab90acde48001122,Who is the maternal grandmother of Prince René Of Bourbon-Parma?,8,8,11,22,,,
10b8d7940baf11ebab90acde48001122,Who is Edith Of Wessex's mother-in-law?,9,18,16,,,,
e519fa3c0bae11ebab90acde48001122,Who is the father-in-law of Ove Aunli?,7,6,8,,,,
d09aface0baf11ebab90acde48001122,Who is Walter Maule's paternal grandfather?,6,6,15,,,,
0bad718c0bb011ebab90acde48001122,Who is the paternal grandfather of Margaret Drummond (Mistress)?,9,16,15,15,,,
599dd07c0baf11ebab90acde48001122,Who is the paternal grandmother of Princess Alexandrine Of Prussia (1842–1906)?,8,10,8,19,,,
038ea0fc0bb011ebab90acde48001122,Who is Demmán Mac Cairell's paternal grandfather?,15,16,18,,,,
05be3f1e0baf11ebab90acde48001122,Who is the father-in-law of Lady Zhang (Lü Shao'S Wife)?,7,8,14,,,,
fa3b93d40baf11ebab90acde48001122,Who is Prince Karl Franz Of Prussia's maternal grandfather?,8,18,23,,,,
e46c530a0bae11ebab90acde48001122,"Who is Agnes Of Aquitaine, Queen Of Aragon And Navarre's father-in-law?",18,16,23,,,,
59a656ac0baf11ebab90acde48001122,"Who is Stephen, Count Of Tréguier's paternal grandmother?",10,16,20,,,,
8d9bf1c80bb011ebab90acde48001122,Who is Duke Georg Alexander Of Mecklenburg-Strelitz's maternal grandfather?,15,16,25,,,,
27f6eaa80bb011ebab90acde48001122,"Who is Edward Howard, 2Nd Earl Of Carlisle's paternal grandfather?",22,22,27,,,,
e1575dd00baf11ebab90acde48001122,Who is the maternal grandmother of Duchess Amalie In Bavaria?,10,18,20,,,,
f18206380baf11ebab90acde48001122,Who is the paternal grandfather of Jalal Al-Dawla?,7,12,12,10,,,
60b1ee0c0baf11ebab90acde48001122,"Who is Robert I, Count Of Troyes's uncle?",20,9,17,,,,
664087480baf11ebab90acde48001122,"Who is the paternal grandfather of Arthur Jones, 2Nd Viscount Ranelagh?",9,14,21,,,,
3413a86c0bb011ebab90acde48001122,Who is the paternal grandfather of Ferdinand Zvonimir Von Habsburg?,9,9,20,,,,
9b59e0500baf11ebab90acde48001122,Who is Jan Of Cieszyn's paternal grandfather?,8,16,18,10,,,
7bb816f40baf11ebab90acde48001122,Who is Máel Coba Mac Áedo's paternal grandfather?,9,9,20,,,,
50b6ce680bb011ebab90acde48001122,Who is Gnaeus Pompeius Magnus (Husband Of Claudia Antonia)'s maternal grandmother?,13,8,14,,,,
319d2cd00baf11ebab90acde48001122,Who is the paternal grandfather of Bolesław Ii Of Niemodlin?,9,17,19,,,,
6a8b28c00bb011ebab90acde48001122,"Who is the paternal grandmother of Esmé Stewart, 3Rd Duke Of Lennox?",10,18,20,,,,
519576ea0bb011ebab90acde48001122,Who is Countess Ferdinande Henriette Of Stolberg-Gedern's maternal grandfather?,11,11,23,,,,
48b18ece0bb011ebab90acde48001122,"Who is the paternal grandfather of Adolf Iv, Count Of Berg?",9,17,16,,,,
6080c3080bb011ebab90acde48001122,Who is the mother-in-law of Countess Palatine Hedwig Elisabeth Of Neuburg?,15,12,,,,,
b583fc5e0baf11ebab90acde48001122,Who is Drusus Julius Caesar's mother-in-law?,5,11,12,12,22,,
0c4804540bb011ebab90acde48001122,Who is the paternal grandfather of Bruno Ii Von Berg?,9,17,19,,,,
18562d340bb011ebab90acde48001122,"Who is the paternal grandfather of Gilbert Kennedy, 4Th Earl Of Cassilis?",10,21,23,,,,
d60529440baf11ebab90acde48001122,Who is Nawrahta Of Kanni's uncle?,7,7,17,21,,,
d09b58ca0baf11ebab90acde48001122,Who is the paternal grandfather of Gruffudd Ab Owain Glyndŵr?,12,16,17,,,,
1cf4dbe80baf11ebab90acde48001122,Who is Adélaïde Of France (1732–1800)'s maternal grandfather?,14,18,18,21,,,
7beb4fec0baf11ebab90acde48001122,Who is Jack Schlossberg's father?,13,20,12,,,,
eb55d5f00baf11ebab90acde48001122,Who is Favila Of Asturias's mother?,9,15,22,,,,
e175d5580baf11ebab90acde48001122,Who is Charibert Ii's father?,11,15,16,,,,
9f42c2680baf11ebab90acde48001122,Who is the mother-in-law of Ramiro Sánchez?,5,6,7,15,,,
899fb6360bb011ebab90acde48001122,Who is the paternal grandfather of Shahuji Ii?,12,12,15,,,,
be0a9cac0baf11ebab90acde48001122,Who is Rudolph De Trafford's paternal grandmother?,11,20,19,,,,
6a6283f20bb011ebab90acde48001122,Who is the maternal grandfather of Princess Amalie Of Saxony?,8,18,23,,,,
683beb180bb011ebab90acde48001122,"Who is Dietrich Vii, Count Of Cleves's paternal grandfather?",12,23,25,,,,
92d74cd20bb011ebab90acde48001122,"Who is the paternal grandfather of John Louis Ii, Prince Of Anhalt-Zerbst?",10,19,21,,,,
8bf5b1700baf11ebab90acde48001122,Who is the father-in-law of Hong Ra-Hee?,6,6,8,8,,,
0880c3740bb011ebab90acde48001122,Who is Erzsébet Thurzó's stepfather?,16,29,14,,,,
923a8ca80bb011ebab90acde48001122,"Who is James Tuchet, 6Th Earl Of Castlehaven's paternal grandfather?",10,17,15,,,,
61729eb80baf11ebab90acde48001122,Who is Cao Li's paternal grandfather?,11,15,15,15,,,
0fb0c2d00baf11ebab90acde48001122,Who is Mariamne Iii's paternal grandfather?,10,15,18,,,,
71f3f8e00baf11ebab90acde48001122,Who is Ferdinand I Of The Two Sicilies's paternal grandmother?,16,19,21,21,,,
26ca6fec0bb011ebab90acde48001122,"Who is John Wodehouse, 1St Baron Wodehouse's paternal grandmother?",9,21,23,,,,
35568cbc0bb011ebab90acde48001122,"Who is the maternal grandfather of Sophie Of Württemberg, Duchess Of Saxe-Weimar?",10,17,19,21,,,
f240f3720baf11ebab90acde48001122,"Who is the father-in-law of Elizabeth De Burghersh, 3Rd Baroness Burghersh?",9,18,22,,,,
ba81957c0baf11ebab90acde48001122,Who is the maternal grandmother of Archduke Carl Ludwig Of Austria (1918–2007)?,24,8,14,,,,
7a2249120bb011ebab90acde48001122,Who is the paternal grandfather of Anton Fredrik Klaveness (1903–1981)?,14,14,17,,,,
4c028de00baf11ebab90acde48001122,Who is Chiang Hsiao-Wen's paternal grandfather?,6,13,15,,,,
9fdcd5ce0baf11ebab90acde48001122,Who is the father-in-law of Juana Acosta?,7,13,9,15,,,
43d7f2180baf11ebab90acde48001122,Who is Maria Of Montpellier's father?,7,15,10,,,,
f77df1a00baf11ebab90acde48001122,Who is Eleonore Of Liechtenstein's sibling-in-law?,12,13,20,,,,
f242bd7e0baf11ebab90acde48001122,Who is Mahmut Of Karaman's paternal grandfather?,8,15,16,,,,
1851c6f40bb011ebab90acde48001122,"Who is Louis D'Armagnac, Duke Of Nemours's paternal grandfather?",9,20,21,18,,,
c091b7620baf11ebab90acde48001122,"Who is the mother-in-law of Louis, Count Of Évreux?",12,21,20,,,,
772d6a700bb011ebab90acde48001122,"Who is George Iii, Prince Of Anhalt-Dessau's paternal grandfather?",13,22,24,,,,
fd5147ae0bae11ebab90acde48001122,Who is Maria-Irene Palaiologina's father-in-law?,6,21,22,,,,
41b295500bb011ebab90acde48001122,"Who is Henry Ii, Duke Of Münsterberg's paternal grandfather?",11,11,15,,,,
bfb17cf60baf11ebab90acde48001122,Who is Al-Nu'Man Vi Ibn Al-Mundhir's paternal grandfather?,12,11,20,,,,
51ae5bd40baf11ebab90acde48001122,Who is the father-in-law of Anne Of Bavaria?,10,19,19,,,,
556087660baf11ebab90acde48001122,Who is Ottaviano Riario's maternal grandfather?,13,16,15,,,,
ffeee7fa0bae11ebab90acde48001122,"Who is William Cavendish, 5Th Duke Of Devonshire's paternal grandfather?",14,22,24,,,,
16a91a500bb011ebab90acde48001122,Who is the grandchild of Stefan Zamoyski?,16,12,24,,,,
435d00bc0baf11ebab90acde48001122,"Who is the maternal grandfather of Albert, Margrave Of Meissen (1934–2012)?",7,17,17,,,,
57eb52620bb011ebab90acde48001122,Who is the paternal grandfather of Felicity Tree?,6,6,15,,,,
481c76fa0baf11ebab90acde48001122,Who is the paternal grandfather of Guntislo Galíndez?,7,8,13,10,10,,
77f5e45a0bb011ebab90acde48001122,Who is the paternal grandfather of Johann Nicolaus Bach?,8,13,16,17,,,
81c8da1e0bb011ebab90acde48001122,Who is the sibling-in-law of Rajiv Gandhi?,16,12,17,,,,
847df1960baf11ebab90acde48001122,"Who is Daniel O'Brien, 4Th Viscount Clare's paternal grandmother?",12,19,21,,,,
06ce0c9e0bb011ebab90acde48001122,Who is the paternal grandfather of Fenenna Of Kuyavia?,13,17,16,,,,
dec6d80c0baf11ebab90acde48001122,Who is the paternal grandfather of Abd Al-Malik I (Samanid Emir)?,11,19,22,,,,
7729acf00bb011ebab90acde48001122,Who is the paternal grandmother of Christine Juliane Of Baden-Durlach?,9,18,19,,,,
922ffff40bb011ebab90acde48001122,"Who is Philip, Prince Of Anhalt-Köthen's paternal grandfather?",12,21,22,,,,
122aa7a60baf11ebab90acde48001122,Who is the paternal grandfather of Hildegarde Of Burgundy?,7,10,17,19,,,
a704ed8c0baf11ebab90acde48001122,Who is the mother-in-law of Princess Adelheid Of Schaumburg-Lippe?,19,16,17,12,,,
6c1516100bb011ebab90acde48001122,Who is the maternal grandmother of Princess Augusta Of Saxe-Meiningen?,11,19,21,,,,
649c0d6c0bb011ebab90acde48001122,Who is Hrólfr Gautreksson's paternal grandfather?,11,13,16,,,,
9fdebb500baf11ebab90acde48001122,Who is the maternal grandfather of Bianca Riario?,6,7,7,12,9,,
18f0a0220baf11ebab90acde48001122,"Who is the paternal grandmother of Isabel Luísa, Princess Of Beira?",11,18,22,,,,
dba424900baf11ebab90acde48001122,"Who is Thomas Of Woodstock, 1St Duke Of Gloucester's paternal grandmother?",16,19,15,,,,
655027de0bb011ebab90acde48001122,Who is the paternal grandfather of Hamad Bin Isa Al Khalifa?,15,24,24,,,,
511b3eda0baf11ebab90acde48001122,Who is the paternal grandfather of King Jingmin Of Wei?,10,17,19,16,,,
6571cca00baf11ebab90acde48001122,Who is Sun Luyu's paternal grandfather?,6,10,12,10,,,
77f1896e0bb011ebab90acde48001122,Who is the paternal grandfather of Walter Butler Of Polestown?,10,17,21,,,,
078c06a00baf11ebab90acde48001122,Who is the paternal grandfather of Charlotte Bacon?,7,9,16,,,,
36a710500bb011ebab90acde48001122,"Who is John Lyon, 3Rd Lord Glamis's paternal grandfather?",19,19,24,,,,
a5937fe00baf11ebab90acde48001122,Who is the maternal grandfather of Archduchess Maria Theresa Of Austria (1862–1933)?,22,17,24,,,,
5d41911e0baf11ebab90acde48001122,Who is the maternal grandmother of Dakota Johnson?,13,9,,,,,
5b63d40a0bb011ebab90acde48001122,Who is Christopher Cornford's maternal grandfather?,11,6,15,11,18,,
f0231ce60baf11ebab90acde48001122,Who is Princess Caroline Napoléon's maternal grandmother?,15,19,17,,,,
c8c9d8d80baf11ebab90acde48001122,Who is the paternal grandfather of Diego Fernández De Oviedo?,12,24,22,,,,
3d2481920bb011ebab90acde48001122,Who is Princess Augusta Of Waldeck-Pyrmont's paternal grandfather?,12,18,19,,,,
e5e61c340bae11ebab90acde48001122,Who is the father of Jakobea Of Baden?,9,20,20,,,,
1bb1993c0bb011ebab90acde48001122,Who is Abd Al-Aziz Ibn Al-Walid's paternal grandfather?,10,17,16,,,,
3d14b1b80bb011ebab90acde48001122,"Who is the paternal grandfather of Henry Cubitt, 4Th Baron Ashcombe?",20,19,21,,,,
7f220c3c0baf11ebab90acde48001122,Who is the paternal grandfather of Eric V Of Denmark?,18,18,21,,,,
f4a66ac60bae11ebab90acde48001122,Who is Duchess Marie Of Württemberg's paternal grandfather?,11,21,23,,,,
dc6e054e0baf11ebab90acde48001122,Who is the paternal grandfather of Euphemia Of Pomerania?,11,18,13,,,,
50b8f74c0bb011ebab90acde48001122,"Who is George Ii, Prince Of Waldeck And Pyrmont's paternal grandfather?",31,23,,,,,
5b6226b40bb011ebab90acde48001122,Who is the paternal grandmother of Catherine Of Guelders?,16,13,14,,,,
2f064e5c0baf11ebab90acde48001122,Who is the paternal grandfather of Robert Berkeley (Judge)?,7,20,22,,,,
5dfccdee0baf11ebab90acde48001122,"Who is George Fitzroy, 1St Duke Of Northumberland's paternal grandmother?",12,20,23,,,,
87a90ac60bb011ebab90acde48001122,Who is the maternal grandfather of Eysteinn?,11,9,10,,,,
84c529160bb011ebab90acde48001122,"Who is Margaret Of Bourbon, Lady Of Albret's paternal grandfather?",13,21,26,,,,
357020f60baf11ebab90acde48001122,"Who is the uncle of Sir Thomas Strickland, 2Nd Baronet?",19,14,24,,,,
62a714d40bb011ebab90acde48001122,"Who is Anthony Crispo, Lord Of Syros's paternal grandfather?",12,19,24,,,,
6f5447020baf11ebab90acde48001122,Who is Nero Claudius Drusus's father?,15,14,17,,,,
74b1af320baf11ebab90acde48001122,Who is the paternal grandfather of Kim Jong-Nam?,6,13,15,6,15,,
a702db460baf11ebab90acde48001122,Who is Konstantine Bagration Of Mukhrani (1889–1915)'s mother-in-law?,9,6,12,,,,
c30408c40baf11ebab90acde48001122,Who is the paternal grandmother of Alan Rufus?,17,20,19,,,,
89a3abec0bb011ebab90acde48001122,Who is the paternal grandfather of Acfred I Of Carcassonne?,7,17,15,,,,
6615041e0bb011ebab90acde48001122,Who is the paternal grandfather of Volodar Of Peremyshl?,7,16,6,,,,
a4f371300baf11ebab90acde48001122,"Who is the father-in-law of Valerie, Margravine Of Baden?",9,19,21,,,,
f9d648d00baf11ebab90acde48001122,"Who is María De Las Mercedes, Princess Of Asturias's father-in-law?",13,8,9,23,,,
556b75e00baf11ebab90acde48001122,"Who is the paternal grandfather of Leicester Devereux, 7Th Viscount Hereford?",17,17,15,,,,
701d5e580baf11ebab90acde48001122,Who is the maternal grandfather of Archduchess Maria Immakulata Of Austria?,15,18,29,,,,
3d22de280bb011ebab90acde48001122,Who is the paternal grandmother of Maud De Clare?,9,20,18,,,,
6181829c0bb011ebab90acde48001122,"Who is the maternal grandfather of Hans Albrecht, Hereditary Prince Of Schleswig-Holstein?",15,27,17,,,,
2c0c5d6c0bb011ebab90acde48001122,Who is the paternal grandfather of Archduchess Maria Antonia Of Austria (1899–1977)?,30,19,18,,,,
57431f700bb011ebab90acde48001122,Who is Tsugphud Namgyal's paternal grandfather?,8,17,19,,,,
0881249a0bb011ebab90acde48001122,Who is the mother-in-law of Princess Calixta Of Lippe?,10,20,12,,,,
2eb4b1040bb011ebab90acde48001122,Who is Princess Agnes Of Hohenlohe-Langenburg's father-in-law?,11,8,12,,,,
f77e556e0baf11ebab90acde48001122,Who is the paternal grandfather of Władysław I Of Płock?,10,17,20,,,,
b01b7cc40baf11ebab90acde48001122,Who is Viacheslav I Of Kiev's maternal grandfather?,9,21,20,,,,
62a8a59c0bb011ebab90acde48001122,"Who is Renaud Ii, Count Of Soissons's uncle?",11,14,10,12,,,
c50db07a0baf11ebab90acde48001122,Who is the father of Emperor Taizong Of Song?,12,17,15,18,,,
4158729c0baf11ebab90acde48001122,"Who is the maternal grandfather of Maximilian, Margrave Of Baden?",7,15,20,,,,
6243faca0bb011ebab90acde48001122,"Who is the paternal grandfather of Joan I, Countess Of Burgundy?",17,16,16,20,,,
41b416a00bb011ebab90acde48001122,Who is the paternal grandfather of Catherine Of Masovia?,24,19,,,,,
c1b4a0e60baf11ebab90acde48001122,Who is the maternal grandfather of Guigues Vii Of Viennois?,9,19,15,,,,
5d765c040bb011ebab90acde48001122,"Who is the paternal grandmother of Ernst I, Prince Of Hohenlohe-Langenburg?",9,17,16,,,,
1d02d4040bb011ebab90acde48001122,"Who is the father-in-law of William X, Duke Of Aquitaine?",22,16,27,,,,
61811fc80bb011ebab90acde48001122,Who is the maternal grandmother of Princess Feodora Of Saxe-Meiningen (1890–1972)?,19,17,20,,,,
27018f000baf11ebab90acde48001122,"Who is Henry Iii, Prince Of Anhalt-Aschersleben's paternal grandfather?",9,16,19,,,,
26c8ec120bb011ebab90acde48001122,Who is the paternal grandfather of Zofia Czartoryska?,8,15,15,,,,
54992e9a0bb011ebab90acde48001122,Who is Máel Snechtai Of Moray's paternal grandmother?,13,20,19,,,,
cd08820a0baf11ebab90acde48001122,Who is the paternal grandfather of Mihr-Un-Nissa Begum?,12,16,19,,,,
6a94f9180bb011ebab90acde48001122,"Who is Edmund Butler, 1St Earl Of Kilkenny's paternal grandmother?",14,21,23,,,,
922879780bb011ebab90acde48001122,"Who is Philipp I, Count Of Hanau-Münzenberg's maternal grandfather?",10,18,22,,,,
28626dd20bb011ebab90acde48001122,"Who is Robert Iv Of Artois, Count Of Eu's paternal grandfather?",16,23,27,,,,
c3bddf240baf11ebab90acde48001122,Who is Li Zhong's paternal grandmother?,6,14,12,7,,,
2eae57960bb011ebab90acde48001122,Who is William Busac's paternal grandfather?,9,9,14,18,,,
b0165ea60baf11ebab90acde48001122,Who is Mehmed I's paternal grandmother?,19,15,15,,,,
506bfdb20baf11ebab90acde48001122,Who is Maud De Clare's paternal grandfather?,10,20,22,,,,
adde63860baf11ebab90acde48001122,Who is the maternal grandmother of Grand Duke Paul Alexandrovich Of Russia?,19,19,19,,,,
dd1a82740baf11ebab90acde48001122,Who is James Roosevelt Roosevelt's sibling-in-law?,18,13,15,,,,
391fed160bb011ebab90acde48001122,Who is the paternal grandmother of Princess Feodora Of Hohenlohe-Langenburg?,19,19,21,,,,
4293552c0bb011ebab90acde48001122,Who is the paternal grandfather of Humphrey Ii De Bohun?,14,13,24,,,,
5b5dbeb20bb011ebab90acde48001122,"Who is the paternal grandfather of Edward Harley, 5Th Earl Of Oxford And Earl Mortimer?",13,20,22,,,,
6194aa0c0bb011ebab90acde48001122,"Who is Richard De Clare, Steward Of Forest Of Essex's paternal grandmother?",12,19,18,22,,,
43d16a100baf11ebab90acde48001122,Who is Margaret Of Bourbon (1438–1483)'s maternal grandfather?,6,6,15,10,,,
15bdbeee0baf11ebab90acde48001122,Who is the father of Stephen V Of Hungary?,8,10,9,,,,
0f241f7e0baf11ebab90acde48001122,Who is the paternal grandfather of Trịnh Doanh?,15,15,15,,,,
140b2d380bb011ebab90acde48001122,"Who is the uncle of Robert De Brus, 4Th Lord Of Annandale?",18,18,18,,,,
0a6f4b240bb011ebab90acde48001122,"Who is Cecil Calvert, 2Nd Baron Baltimore's paternal grandfather?",9,14,12,19,,,
48afc3280bb011ebab90acde48001122,Who is the mother-in-law of Princess Clotilde Of Saxe-Coburg And Gotha?,19,19,19,,,,
